job_id,company_id,company_name,title,location,work_type,experience_level,posting_date,views,applies,workplace_model,Role_Category,Annualized_Salary
3904386862,1262.0,Deutsche Bank,Business Intelligence Unit - Assistant Vice President,"New York, NY",FULL_TIME,Mid-Senior level,1711233401000.0,57.0,5.0,On-site / Hybrid,Data Analytics,121125.0
3904386951,3088.0,Travelers,Sr Manager & Product Owner - Business Insights Delivery: International Business Intelligence,"Hartford, CT",FULL_TIME,Internship,1713393507000.0,6.0,,On-site / Hybrid,Data Analytics,
3904387823,21835.0,CoreLogic,"Sr Professional, Data Quality Engineer","Austin, TX",FULL_TIME,Entry level,1713393288000.0,30.0,4.0,On-site / Hybrid,Data Engineering,
3904388246,4764.0,BlackRock,Service Organization Reporting Analyst,"Princeton, NJ",FULL_TIME,,1713312000000.0,37.0,2.0,On-site / Hybrid,Data Analytics,
3904388247,4764.0,BlackRock,"Associate or Analyst, Data Engineering","San Francisco, CA",FULL_TIME,,1713312000000.0,421.0,81.0,On-site / Hybrid,Data Analytics,
3904388252,4764.0,BlackRock,Associate - Data Quality Engineering,"Wilmington, DE",FULL_TIME,,1713312000000.0,21.0,2.0,On-site / Hybrid,Data Engineering,
3904388514,1075434.0,Health Care Service Corporation,Data Analyst,"Richardson, TX",FULL_TIME,,1713393476000.0,10.0,3.0,On-site / Hybrid,Data Analytics,
3904388641,14806044.0,Unified Women's Healthcare,Data Analyst- Business Intelligence,"Florida, United States",FULL_TIME,,1713393879000.0,469.0,69.0,On-site / Hybrid,Data Analytics,
3904389456,1881.0,"BAE Systems, Inc.",SQL Server Database Administrator/Database Engineer Sr,"Washington, DC",FULL_TIME,Mid-Senior level,1713312000000.0,29.0,12.0,On-site / Hybrid,Data Engineering,
3904389544,14806044.0,Unified Women's Healthcare,Data Scientist,"Florida, United States",FULL_TIME,,1713393879000.0,89.0,30.0,On-site / Hybrid,Data Science,
3904389545,14508644.0,Coders Data,Data Analyst,New York City Metropolitan Area,FULL_TIME,Entry level,1713393900000.0,1393.0,23.0,On-site / Hybrid,Data Analytics,
3904390707,3753860.0,California Department of Health Care Services,Business Intelligence Branch Chief (Hybrid Option),"Sacramento, CA",FULL_TIME,Mid-Senior level,1712707200000.0,10.0,1.0,On-site / Hybrid,Data Analytics,142692.0
3904390729,451202.0,Getinge,Data Engineer Intern,"Wayne, NJ",FULL_TIME,Mid-Senior level,1713394500000.0,192.0,27.0,On-site / Hybrid,Data Engineering,
3904391827,9945.0,"California State University, Chico",Housing System Analyst & Data Manager,Greater Chico Area,FULL_TIME,Associate,1713395128000.0,18.0,3.0,On-site / Hybrid,Data Analytics,102241.0
3904392124,25098.0,SAE International,Senior Machine Learning Engineer,"Warrendale, PA",FULL_TIME,Mid-Senior level,1713312000000.0,46.0,11.0,On-site / Hybrid,Data Science,
3904393193,1483.0,Ford Motor Company,Sr. Data Engineering Manager,"Dearborn, MI",FULL_TIME,,1711233944000.0,39.0,5.0,On-site / Hybrid,Data Engineering,
3904394509,344299.0,CCS Global Tech,Entry Level Data Analyst,"San Diego, CA",FULL_TIME,Entry level,1713394847000.0,506.0,26.0,On-site / Hybrid,Data Analytics,
3904401933,7109453.0,InnoTECH Staffing,Senior Electrical Engineer - AI / Optical System start-up,"Boston, MA",FULL_TIME,,1713397570000.0,14.0,1.0,On-site / Hybrid,Data Science,
3904404326,13795.0,United States Olympic & Paralympic Committee,Data Engineer,"Colorado Springs, CO",FULL_TIME,Mid-Senior level,1713396476000.0,78.0,13.0,On-site / Hybrid,Data Engineering,
3904406011,41771.0,"Akraya, Inc.",Business Data Analyst III :24-01044,"San Diego, CA",FULL_TIME,Mid-Senior level,1713312000000.0,93.0,21.0,On-site / Hybrid,Data Analytics,
3904406917,6622341.0,Netradyne,AI Engineer - Deep Learning,"San Diego, CA",FULL_TIME,Entry level,1713312000000.0,20.0,3.0,On-site / Hybrid,Data Science,
3904406953,16198010.0,DXC Technology,Sr Practice Principal - Data/Analytics/AI,"Virginia, United States",FULL_TIME,Director,1713312000000.0,32.0,5.0,On-site / Hybrid,Data Analytics,195700.0
3904407835,1815218.0,Uber,"Manager II, Data Science","San Francisco, CA",FULL_TIME,Mid-Senior level,1713401708000.0,30.0,4.0,On-site / Hybrid,Data Science,214250.0
3904409346,2466850.0,GoodRx,Data Engineer III,"Seattle, WA",FULL_TIME,Mid-Senior level,1713399256000.0,10.0,1.0,On-site / Hybrid,Data Engineering,
3904409819,2349382.0,PulsePoint,"Account Manager, SaaS/Health Data/Analytics (Signal)","Newark, NJ",FULL_TIME,Mid-Senior level,1713402989000.0,17.0,,On-site / Hybrid,Data Analytics,80000.0
3904410831,632721.0,Prelude Services,ETL Business Intelligence (BI) Developer,"Mechanicsburg, PA",FULL_TIME,,1713403506000.0,34.0,9.0,On-site / Hybrid,Data Analytics,
3904413201,2552597.0,Diligente Technologies,Sr Engineering Manager - Data Marketplace role,United States,FULL_TIME,Mid-Senior level,1713401058000.0,142.0,29.0,On-site / Hybrid,Data Engineering,
3904413403,2349382.0,PulsePoint,"Sr. Data Analyst, Programmatic Advertising","Newark, NJ",FULL_TIME,Mid-Senior level,1713403074000.0,39.0,16.0,On-site / Hybrid,Data Analytics,
3904414205,795755.0,"RxSight, Inc.",Data Analytics Intern,"Aliso Viejo, CA",INTERNSHIP,Internship,1713401464000.0,65.0,18.0,On-site / Hybrid,Data Analytics,56160.0
3904415811,50913.0,Wellabe,"Data Governance Analyst 1/2 - Hybrid - Des Moines, IA","Des Moines, IA",FULL_TIME,Mid-Senior level,1713312000000.0,6.0,,On-site / Hybrid,Data Analytics,
3904417647,2213.0,MetLife,Lead Data Scientist,United States,FULL_TIME,,1713405942000.0,106.0,21.0,On-site / Hybrid,Data Science,
3904419744,2227.0,Novo Nordisk,Senior BI and Data Analyst,"Plainsboro, NJ",FULL_TIME,,1711246329000.0,25.0,5.0,On-site / Hybrid,Data Analytics,
3904419845,3028.0,"University of California, San Francisco",Statistician and Data Scientist,"San Francisco, CA",FULL_TIME,,1713312000000.0,66.0,7.0,On-site / Hybrid,Data Science,
3904420580,2227.0,Novo Nordisk,Senior Analyst - Master Data Management,"Plainsboro, NJ",FULL_TIME,,1711246330000.0,21.0,1.0,On-site / Hybrid,Data Analytics,
3904422371,50913.0,Wellabe,"Data Engineer 2/3 - Hybrid - Des Moines, IA","Des Moines, IA",FULL_TIME,Mid-Senior level,1713312000000.0,30.0,12.0,On-site / Hybrid,Data Engineering,
3904424006,3028.0,"University of California, San Francisco",AI Platform Engineer II,"San Francisco, CA",FULL_TIME,,1713312000000.0,5.0,1.0,On-site / Hybrid,Data Science,
3904426048,595749.0,EnergyHub,Senior Data Analyst,United States,FULL_TIME,Mid-Senior level,1711247055000.0,56.0,9.0,On-site / Hybrid,Data Analytics,
3904426905,14822.0,Scripps Health,Data Scientist,"San Diego, CA",FULL_TIME,Entry level,1713408662000.0,27.0,10.0,On-site / Hybrid,Data Science,121898.4
3904428326,166612.0,Universal Orlando Resort,"Analyst, Data Integration- Consumer Insights","Orlando, FL",FULL_TIME,Mid-Senior level,1713407476000.0,47.0,8.0,On-site / Hybrid,Data Analytics,
3904428574,1828.0,NBCUniversal,"Analyst, Insights & Measurement - Sports","New York, NY",FULL_TIME,Entry level,1713407865000.0,123.0,31.0,On-site / Hybrid,Data Analytics,65000.0
3904430353,18037479.0,Dave,Senior Data Scientist,United States,FULL_TIME,Mid-Senior level,1713407947000.0,112.0,26.0,On-site / Hybrid,Data Science,180000.0
3904430647,64594777.0,Vericast,Data Scientist-FI Solutions,"San Antonio, TX",FULL_TIME,Associate,1713408777000.0,89.0,45.0,On-site / Hybrid,Data Science,100000.0
3904500419,56833.0,SSi People,Clinical data scientist,"Waltham, MA",CONTRACT,Associate,1713535182000.0,1.0,,On-site / Hybrid,Data Science,109200.0
3904500818,77876545.0,Bank of China USA,Data Quality & Analytics AVP,New York City Metropolitan Area,FULL_TIME,Mid-Senior level,1713536165000.0,,,On-site / Hybrid,Data Analytics,
3904504945,167251.0,Dropbox,"Director, Data Science - Marketing","Tennessee, United States",FULL_TIME,,1713538972000.0,3.0,,On-site / Hybrid,Data Science,
3904507677,210064.0,Genpact,Data Analyst – Banking,"Tampa, FL",FULL_TIME,Mid-Senior level,1713538981000.0,3.0,1.0,On-site / Hybrid,Data Analytics,115000.0
3904508686,3269327.0,Tide Cleaners,Senior Data Analyst for Growth,"Cincinnati, OH",FULL_TIME,,1713539040000.0,1.0,,On-site / Hybrid,Data Analytics,100000.0
3904509643,1975865.0,My3Tech,Business Intelligence Cloud Connector,United States,FULL_TIME,Mid-Senior level,1713539164000.0,2.0,,On-site / Hybrid,Data Analytics,
3904510158,11655.0,Open Systems Technologies,Business Intelligence Lead,"Wall, NJ",FULL_TIME,Mid-Senior level,1713539368000.0,3.0,,On-site / Hybrid,Data Analytics,145600.0
3904510164,11655.0,Open Systems Technologies,Data Analyst,"New York, NY",CONTRACT,Entry level,1713539371000.0,3.0,,On-site / Hybrid,Data Analytics,99840.0
3904510178,11655.0,Open Systems Technologies,Data Storage & Protection Engineer,"Salt Lake City, UT",CONTRACT,Entry level,1713539379000.0,3.0,,On-site / Hybrid,Data Engineering,145600.0
3904510209,64877765.0,Visionary Innovative Technology Solutions LLC,Azure Data Architect,"Burbank, CA",CONTRACT,Associate,1713539481000.0,3.0,,On-site / Hybrid,Data Engineering,
3904511121,11655.0,Open Systems Technologies,Databricks Cloud Data Engineer,"Richmond, VA",CONTRACT,Entry level,1713539369000.0,3.0,,On-site / Hybrid,Data Engineering,182000.0
3904512264,1053.0,Intel Corporation,Cloud Analytics - Software Development Engineer,"Phoenix, AZ",FULL_TIME,Entry level,1713539864000.0,4.0,,On-site / Hybrid,Data Engineering,137177.0
3904513134,11655.0,Open Systems Technologies,Data Operations Analyst,"Greenwich, CT",FULL_TIME,Mid-Senior level,1713539381000.0,4.0,,On-site / Hybrid,Data Analytics,172500.0
3904514033,11655.0,Open Systems Technologies,Data Center Engineer,"Jersey City, NJ",CONTRACT,Entry level,1713539367000.0,6.0,,On-site / Hybrid,Data Engineering,
3904561757,224935.0,Saxon AI,Lead Data Engineer,United States,CONTRACT,,1713549990000.0,8.0,1.0,On-site / Hybrid,Data Engineering,
3904562993,2382910.0,Amazon Web Services (AWS),"Senior Industry Specialist - Data Science and GenAI, AWSI-M&E","Jersey City, NJ",FULL_TIME,Mid-Senior level,1713312000000.0,5.0,,On-site / Hybrid,Data Science,180950.0
3904566870,6465593.0,Integra FEC,Blockchain Data Scientist,"Austin, TX",FULL_TIME,,1713551310000.0,22.0,4.0,On-site / Hybrid,Data Science,
3904568250,2382910.0,Amazon Web Services (AWS),Business Intelligence Analyst,"New York, United States",FULL_TIME,,1712880000000.0,16.0,1.0,On-site / Hybrid,Data Analytics,132300.0
3904568619,2217.0,Halliburton,Controls/ Data Analytics Engineer (Senior - Advisor),"Houston, TX",FULL_TIME,Mid-Senior level,1713550558000.0,5.0,,On-site / Hybrid,Data Analytics,
3904569002,1586.0,Amazon,"Senior Data Engineer , Community Operations","Bellevue, WA",FULL_TIME,Mid-Senior level,1713312000000.0,13.0,,On-site / Hybrid,Data Engineering,182100.0
3904569194,67168015.0,ChabezTech LLC,Generative AI - Data Scientist,"Los Angeles, CA",CONTRACT,Mid-Senior level,1713550174000.0,15.0,3.0,On-site / Hybrid,Data Science,
3904570122,2382910.0,Amazon Web Services (AWS),"Business Analyst II, AWS New Regions Data Center Planning","Seattle, WA",FULL_TIME,Mid-Senior level,1711389921000.0,6.0,1.0,On-site / Hybrid,Data Analytics,101300.0
3904571386,786140.0,BAMM Staffing,Data Center Architect,United States,FULL_TIME,Mid-Senior level,1713550775000.0,28.0,3.0,On-site / Hybrid,Data Engineering,
3904572433,23254.0,Square One Resources,Senior Machine Learning Engineer,"California, United States",FULL_TIME,Mid-Senior level,1713551102000.0,4.0,,On-site / Hybrid,Data Science,200000.0
3904572570,79134089.0,Norstella,Senior Data Scientist,United States,FULL_TIME,Mid-Senior level,1713551212000.0,17.0,2.0,On-site / Hybrid,Data Science,180000.0
3904572894,1273097.0,Oil and Gas Job Search Ltd,Data Analytics Developer,"Houston, TX",FULL_TIME,Entry level,1713552065000.0,22.0,2.0,On-site / Hybrid,Data Analytics,
3904574621,11135982.0,DHL Express,"2024 Summer Intern - Data Analytics - Dallas, TX","Dallas, TX",FULL_TIME,Internship,1713553245000.0,45.0,14.0,On-site / Hybrid,Data Analytics,
3904574894,1419.0,Capital One,Senior Data Engineer,"McLean, VA",FULL_TIME,Mid-Senior level,1713554048000.0,5.0,1.0,On-site / Hybrid,Data Engineering,
3904574897,1419.0,Capital One,Lead Data Engineer (FinOps),"New York, NY",FULL_TIME,Mid-Senior level,1713554048000.0,8.0,,On-site / Hybrid,Data Engineering,
3904574898,1419.0,Capital One,Lead Data Engineer (FinOps),"Plano, TX",FULL_TIME,Mid-Senior level,1713554048000.0,5.0,,On-site / Hybrid,Data Engineering,
3904575777,1419.0,Capital One,Senior Lead Engineer - Generative AI Product Engineering,"Plano, TX",FULL_TIME,Mid-Senior level,1713554037000.0,5.0,,On-site / Hybrid,Data Science,
3904575786,1419.0,Capital One,"Senior Manager, Data Science - Emerging ML","San Francisco, CA",FULL_TIME,Mid-Senior level,1713554044000.0,5.0,,On-site / Hybrid,Data Science,
3904575804,1419.0,Capital One,Senior Data Engineer,"Chicago, IL",FULL_TIME,Mid-Senior level,1713554050000.0,6.0,1.0,On-site / Hybrid,Data Engineering,
3904576738,1419.0,Capital One,Senior Lead Engineer - Generative AI Product Engineering,"New York, NY",FULL_TIME,Mid-Senior level,1713554044000.0,4.0,,On-site / Hybrid,Data Science,
3904577550,1419.0,Capital One,Senior Lead Engineer - Generative AI Product Engineering,"Richmond, VA",FULL_TIME,Mid-Senior level,1713554037000.0,5.0,,On-site / Hybrid,Data Science,
3904577578,1419.0,Capital One,"Senior Manager, Data Science - Emerging ML","New York, NY",FULL_TIME,Mid-Senior level,1713554049000.0,4.0,,On-site / Hybrid,Data Science,
3904577977,4399.0,Principal Financial Group,Business Intelligence Analyst I,"Des Moines, IA",FULL_TIME,Mid-Senior level,1713554753000.0,31.0,12.0,On-site / Hybrid,Data Analytics,86100.0
3904578546,1419.0,Capital One,Senior Lead Engineer - Generative AI Product Engineering,"McLean, VA",FULL_TIME,Mid-Senior level,1713554048000.0,4.0,,On-site / Hybrid,Data Science,
3904578549,1419.0,Capital One,Senior Lead Engineer - Generative AI Product Engineering,"Cambridge, MA",FULL_TIME,Mid-Senior level,1713554048000.0,7.0,,On-site / Hybrid,Data Science,
3904578558,1419.0,Capital One,Senior Data Engineer,"Richmond, VA",FULL_TIME,Mid-Senior level,1713554050000.0,6.0,,On-site / Hybrid,Data Engineering,
3904578562,1419.0,Capital One,Senior Lead Engineer - Generative AI Product Engineering,"Atlanta, GA",FULL_TIME,Mid-Senior level,1713554052000.0,4.0,,On-site / Hybrid,Data Science,
3904579157,19499.0,Ruffalo Noel Levitz,Data Integrity Analyst II,United States,FULL_TIME,,1713552866000.0,50.0,13.0,On-site / Hybrid,Data Analytics,
3904579492,1419.0,Capital One,Senior Lead Engineer - Generative AI Product Engineering,"San Francisco, CA",FULL_TIME,Mid-Senior level,1713554048000.0,6.0,,On-site / Hybrid,Data Science,
3904581374,1419.0,Capital One,Senior Data Engineer,"Plano, TX",FULL_TIME,Mid-Senior level,1713554048000.0,7.0,,On-site / Hybrid,Data Engineering,
3904701924,1480.0,Adobe,Data Scientist,"San Jose, CA",FULL_TIME,Entry level,1713484800000.0,8.0,1.0,On-site / Hybrid,Data Science,150100.0
3904702598,167251.0,Dropbox,Data Engineer,United States,FULL_TIME,,1713560563000.0,4.0,,On-site / Hybrid,Data Engineering,
3904702956,12749.0,Copyright Clearance Center (CCC),Business Intelligence Analyst,United States,FULL_TIME,Associate,1713561328000.0,3.0,,On-site / Hybrid,Data Analytics,97500.0
3904708709,2985733.0,Aditi Consulting,Data Analyst 1,"Plano, TX",FULL_TIME,Mid-Senior level,1713484800000.0,4.0,,On-site / Hybrid,Data Analytics,
3904709959,1603.0,AstraZeneca,"AI Engineer, Biologics Engineering, Oncology R&D","Gaithersburg, MD",FULL_TIME,Associate,1713484800000.0,4.0,,On-site / Hybrid,Data Science,
3904711201,12751.0,Crum & Forster,"Data Analyst, Marketing","Glastonbury, CT",FULL_TIME,Entry level,1713562119000.0,3.0,,On-site / Hybrid,Data Analytics,90650.0
3904711772,1975865.0,My3Tech,Data Architect 1,"Austin, TX",CONTRACT,Mid-Senior level,1713563061000.0,4.0,,On-site / Hybrid,Data Engineering,145600.0
3904712149,12751.0,Crum & Forster,"Data Analyst, Operations","Glastonbury, CT",FULL_TIME,Entry level,1713562119000.0,2.0,,On-site / Hybrid,Data Analytics,90650.0
3904714725,4608.0,Washington University in St. Louis,Data Analyst - Office of Institutional Research & Analysis,"St Louis, MO",FULL_TIME,Entry level,1713563970000.0,4.0,,On-site / Hybrid,Data Analytics,87600.0
3904716772,9901130.0,Sumeru Inc,Data Scientist,United States,CONTRACT,,1713564552000.0,2.0,,On-site / Hybrid,Data Science,
3904716857,164006.0,Global Payments Inc.,ACH Data Analyst,"Oklahoma City, OK",FULL_TIME,Entry level,1713564592000.0,3.0,,On-site / Hybrid,Data Analytics,
3904717607,163020.0,Seattle Children's,Data Scientist I,"Washington, United States",FULL_TIME,Entry level,1713398400000.0,6.0,1.0,On-site / Hybrid,Data Science,
3904717996,1441.0,Google,"Senior Data Scientist, Research","San Bruno, CA",FULL_TIME,Mid-Senior level,1713565455000.0,6.0,1.0,On-site / Hybrid,Data Science,186500.0
3904718054,145944.0,"Method360, Inc.",Product Owner - Data Science,"Chicago, IL",CONTRACT,Director,1713563414000.0,2.0,,On-site / Hybrid,Data Science,
3904718097,88405569.0,BizCoder AI,Data Scientist,United States,FULL_TIME,,1713563623000.0,3.0,,On-site / Hybrid,Data Science,
3904718968,64726.0,Phreesia,"Manager, Analytics & Insights",United States,FULL_TIME,Mid-Senior level,1713484800000.0,6.0,,On-site / Hybrid,Data Analytics,
3904720961,10420321.0,The Mom Project,"Senior Manager, Analytical Data Solutions - US Sales & Market Access","Santa Monica, CA",FULL_TIME,Mid-Senior level,1713565701000.0,3.0,,On-site / Hybrid,Data Analytics,172672.5
3904720968,18563089.0,Notable,Senior ML Engineer,"San Mateo, CA",FULL_TIME,Mid-Senior level,1713565729000.0,4.0,,On-site / Hybrid,Data Science,
3904722404,1441.0,Google,"Senior Product Manager, Machine Learning Frameworks, Google Cloud","Mountain View, CA",FULL_TIME,Mid-Senior level,1713565569000.0,3.0,,On-site / Hybrid,Data Science,210000.0
3904722490,1403.0,Booz Allen Hamilton,Data Scientist,"Melbourne, FL",FULL_TIME,,1713484800000.0,4.0,,On-site / Hybrid,Data Science,180000.0
3904723449,3795888.0,MUFG,Data Analyst (AVP Position),"Tampa, FL",FULL_TIME,Entry level,1713566153000.0,3.0,,On-site / Hybrid,Data Analytics,112500.0
3904724474,2780388.0,Invitation Homes,Remote Data Architect,"Illinois, United States",FULL_TIME,Mid-Senior level,1713566273000.0,4.0,,Remote,Data Engineering,162360.0
3904725790,90947088.0,RTeams,Data Scientist,United States,FULL_TIME,,1713571429000.0,,,On-site / Hybrid,Data Science,
3904726091,1403.0,Booz Allen Hamilton,Data Architect,"Hickam Village, HI",FULL_TIME,,1713484800000.0,4.0,,On-site / Hybrid,Data Engineering,
3904726547,11448.0,Citi,HRP&D Business Execution Analyst – Measuring & Reporting,"Tampa, FL",FULL_TIME,,1713484800000.0,2.0,,On-site / Hybrid,Data Analytics,
3904727636,1586.0,Amazon,"Business Intelligence Engineer, ACES Analytics","Bellevue, WA",FULL_TIME,,1711411200000.0,5.0,,On-site / Hybrid,Data Analytics,
3904727674,1586.0,Amazon,"Senior Business Intelligence Engineer, ML-Horizon","Dallas, TX",FULL_TIME,Mid-Senior level,1711411208000.0,4.0,,On-site / Hybrid,Data Analytics,
3904730096,67168015.0,ChabezTech LLC,Senior Machine Learning Engineer,"California, United States",CONTRACT,Mid-Senior level,1713570831000.0,,,On-site / Hybrid,Data Science,
3904740018,6282.0,Infogain,Business Data Analyst,"Springdale, AR",CONTRACT,Entry level,1713571841000.0,,,On-site / Hybrid,Data Analytics,88400.0
3904919938,36676.0,Revolution Technologies,Data Analyst/Workstation Support,"Columbia, SC",FULL_TIME,Associate,1713449170000.0,12.0,3.0,On-site / Hybrid,Data Analytics,
3904920555,1304385.0,AbbVie,"Associate Scientist II, Genomics Data","Cambridge, MA",FULL_TIME,Mid-Senior level,1713448560000.0,10.0,,On-site / Hybrid,Data Science,
3904921991,1738971.0,NeerInfo Solutions,Senior Data Engineer,United States,CONTRACT,Mid-Senior level,1713449682000.0,32.0,16.0,On-site / Hybrid,Data Engineering,
3904922248,1304385.0,AbbVie,Data Analyst,"Mettawa, IL",FULL_TIME,Entry level,1713448490000.0,375.0,135.0,On-site / Hybrid,Data Analytics,
3904929109,47040.0,Mindlance,AI - Machine Learning Architect with Azure,Washington DC-Baltimore Area,CONTRACT,Mid-Senior level,1713449796000.0,64.0,14.0,On-site / Hybrid,Data Science,176800.0
3904930207,69172028.0,BioMADE,Senior Data Scientist,"Emeryville, CA",FULL_TIME,Mid-Senior level,1713449935000.0,29.0,,On-site / Hybrid,Data Science,155000.0
3904932499,12309.0,Rose International,Business Data Analyst,"San Diego, CA",TEMPORARY,Mid-Senior level,1713451191000.0,40.0,19.0,On-site / Hybrid,Data Analytics,124800.0
3904935748,628480.0,PDI Technologies,Senior Business Intelligence Analyst,United States,FULL_TIME,Mid-Senior level,1713451569000.0,27.0,10.0,On-site / Hybrid,Data Analytics,
3904938280,1052.0,AT&T,Senior Data Analyst,"Dallas, TX",FULL_TIME,,1713398400000.0,121.0,44.0,On-site / Hybrid,Data Analytics,165450.0
3904938734,7684.0,SS&C Technologies,LLM Data Scientist,"Boston, MA",FULL_TIME,Entry level,1713452116000.0,60.0,23.0,On-site / Hybrid,Data Science,
3904939986,1258653.0,TELUS International,Online Data Analyst,"Bennington, VT",PART_TIME,Entry level,1713452942000.0,13.0,,On-site / Hybrid,Data Analytics,
3904941170,1258653.0,TELUS International,Online Data Analyst,"Garland, TX",PART_TIME,Entry level,1713452201000.0,3.0,,On-site / Hybrid,Data Analytics,
3904941287,74827.0,GlobalSource IT,Master Data Analyst,Greater Minneapolis-St. Paul Area,CONTRACT,Associate,1713452422000.0,13.0,2.0,On-site / Hybrid,Data Analytics,
3904941546,1258653.0,TELUS International,Online Data Analyst,"Vermont, United States",PART_TIME,Entry level,1713452806000.0,23.0,5.0,On-site / Hybrid,Data Analytics,
3904941769,1007957.0,ClearanceJobs,Data Analyst with Security Clearance,"Quantico, VA",FULL_TIME,Entry level,1713312000000.0,6.0,,On-site / Hybrid,Data Analytics,
3904942066,1258653.0,TELUS International,Online Data Analyst,"Texas, United States",PART_TIME,Entry level,1713452054000.0,33.0,7.0,On-site / Hybrid,Data Analytics,
3904942700,1258653.0,TELUS International,Online Data Analyst,"Manchester, VT",PART_TIME,Entry level,1713452997000.0,13.0,2.0,On-site / Hybrid,Data Analytics,
3904943673,16690.0,Compunnel Inc.,Data Engineer,"Merrimack County, NH",CONTRACT,Mid-Senior level,1713453573000.0,723.0,389.0,On-site / Hybrid,Data Engineering,
3904944214,1258653.0,TELUS International,Online Data Analyst,"Brownsville, TX",PART_TIME,Entry level,1713452297000.0,14.0,4.0,On-site / Hybrid,Data Analytics,
3904944509,1258653.0,TELUS International,Online Data Analyst,"Stowe, VT",PART_TIME,Entry level,1713452875000.0,21.0,,On-site / Hybrid,Data Analytics,
3904944773,4787.0,Apex Systems,Business Analyst Data,"Orlando, FL",FULL_TIME,Mid-Senior level,1713453165000.0,31.0,8.0,On-site / Hybrid,Data Analytics,145600.0
3904945174,1258653.0,TELUS International,Online Data Analyst,"Carrollton, TX",PART_TIME,Entry level,1713452444000.0,31.0,5.0,On-site / Hybrid,Data Analytics,
3904946022,1258653.0,TELUS International,Online Data Analyst,"College Station, TX",PART_TIME,Entry level,1713452566000.0,20.0,3.0,On-site / Hybrid,Data Analytics,
3904946063,1258653.0,TELUS International,Online Data Analyst,"Beaumont, TX",PART_TIME,Entry level,1713452667000.0,23.0,3.0,On-site / Hybrid,Data Analytics,
3904946292,1007957.0,ClearanceJobs,"Data Engineer, Senior with Security Clearance","Fort Belvoir, VA",PART_TIME,Mid-Senior level,1713312000000.0,17.0,2.0,On-site / Hybrid,Data Engineering,138800.0
3904946609,6849.0,Dice,Datadog Support Engineer,United States,FULL_TIME,Entry level,1713398400000.0,6.0,,On-site / Hybrid,Data Engineering,
3904947286,1007957.0,ClearanceJobs,Data Analyst Supporting the FBI with Security Clearance,"Washington, DC",FULL_TIME,Entry level,1713312000000.0,11.0,,On-site / Hybrid,Data Analytics,
3904947318,1258653.0,TELUS International,Online Data Analyst,"Killington, VT",PART_TIME,Entry level,1713453030000.0,26.0,3.0,On-site / Hybrid,Data Analytics,
3904947396,4787.0,Apex Systems,Data Engineer General,"Dearborn, MI",FULL_TIME,Mid-Senior level,1713453147000.0,32.0,12.0,On-site / Hybrid,Data Engineering,
3904948162,4787.0,Apex Systems,Sr Data Engineer,"San Antonio, TX",FULL_TIME,Mid-Senior level,1713453146000.0,6.0,1.0,On-site / Hybrid,Data Engineering,
3904949054,4787.0,Apex Systems,Data Analyst,"Richmond, VA",FULL_TIME,Entry level,1713453037000.0,19.0,9.0,On-site / Hybrid,Data Analytics,
3904949251,6849.0,Dice,BI Analyst,United States,FULL_TIME,Mid-Senior level,1713398400000.0,57.0,5.0,On-site / Hybrid,Data Analytics,
3904949748,252398.0,ICE,Junior Data Analytics Engineer,"Atlanta, GA",FULL_TIME,,1713453418000.0,21.0,10.0,On-site / Hybrid,Data Analytics,
3904950219,6849.0,Dice,"Senior Staff Machine Learning Engineer, Applied Science","San Francisco, CA",FULL_TIME,Mid-Senior level,1713398400000.0,11.0,2.0,On-site / Hybrid,Data Science,
3904950518,6849.0,Dice,Senior Data Engineer,"Boston, MA",FULL_TIME,Mid-Senior level,1713398400000.0,6.0,1.0,On-site / Hybrid,Data Engineering,
3904951107,6849.0,Dice,Google Cloud Platform Data Architect,"San Jose, CA",FULL_TIME,Mid-Senior level,1713398400000.0,8.0,,On-site / Hybrid,Data Engineering,
3904951306,6849.0,Dice,"Manager II, Engineering - Big Data Query Platform","San Francisco, CA",FULL_TIME,Mid-Senior level,1713398400000.0,3.0,,On-site / Hybrid,Data Engineering,
3904951329,6849.0,Dice,"Job Opening for ""Technical Lead- Data Engineering"" #Fulltime Role# Boston, MA Local Candidates Only","Boston, MA",FULL_TIME,Entry level,1713398400000.0,3.0,,On-site / Hybrid,Data Engineering,
3904951358,6849.0,Dice,Senior Data Solutions Engineer,"Chicago, IL",FULL_TIME,Mid-Senior level,1713398400000.0,12.0,1.0,On-site / Hybrid,Data Engineering,
3904951566,6849.0,Dice,Data Protection Engineer (Varonis),"North Chicago, IL",FULL_TIME,Entry level,1713398400000.0,6.0,,On-site / Hybrid,Data Engineering,
3904951712,815085.0,Sightline Payments,"Manager, Data Analytics",United States,FULL_TIME,Mid-Senior level,1713453759000.0,211.0,54.0,On-site / Hybrid,Data Analytics,150000.0
3904951779,1000415.0,Tokio Marine HCC,Data Science Analyst-Associate,"Houston, TX",FULL_TIME,Entry level,1713453854000.0,71.0,27.0,On-site / Hybrid,Data Analytics,
3904952108,6849.0,Dice,"Staff Data Scientist, Ecosystem","San Francisco, CA",FULL_TIME,Entry level,1713398400000.0,4.0,,On-site / Hybrid,Data Science,
3904953371,252398.0,ICE,Senior Data Operations Analyst,"Jacksonville, FL",FULL_TIME,,1713453422000.0,16.0,7.0,On-site / Hybrid,Data Analytics,
